n_sites,deployment_days_per_site,replicate,method,split,covs_rmse,psi_rmse,z_acc,time
500,112,6,spOcc,test,0.29225538660134576,0.35611265032463085,0.79,3.253813636954874
500,112,6,Unmarked,train,0.22495626397079269,0.34845010698794626,0.82,0.23912140354514122
500,112,6,Unmarked,test,0.22495626397079269,0.35575092936347014,0.82,0.23912140354514122
500,112,6,NumPyro,train,0.29601903450798595,0.3482116,0.8275,10.591824283823371
500,112,6,NumPyro,test,0.29601903450798595,0.35597324,0.79999995,10.591824283823371
500,112,7,spOcc,train,0.1480294291428741,0.49190294358391906,0.5875,2.693455728702247
500,112,7,spOcc,test,0.1480294291428741,0.5022283703374167,0.53,2.693455728702247
500,112,7,Unmarked,train,0.146963483296303,0.4919150638978664,0.585,0.24637037608772516
500,112,7,Unmarked,test,0.146963483296303,0.5022769258576284,0.53,0.24637037608772516
500,112,7,NumPyro,train,0.1485634963575431,0.49190724,0.5825,10.375499717891216
500,112,7,NumPyro,test,0.1485634963575431,0.50241226,0.53,10.375499717891216
500,112,8,spOcc,train,0.1370925944169243,0.42151818359869175,0.725,3.4982511959969997
500,112,8,spOcc,test,0.1370925944169243,0.4020948610847238,0.78,3.4982511959969997
500,112,8,Unmarked,train,0.13399602792148665,0.4216767099701782,0.7225,0.23732198495417833
500,112,8,Unmarked,test,0.13399602792148665,0.40027749712406596,0.8,0.23732198495417833
500,112,8,NumPyro,train,0.13607177560813594,0.42156634,0.72999996,10.323268876876682
500,112,8,NumPyro,test,0.13607177560813594,0.40154937,0.78999996,10.323268876876682
500,112,9,spOcc,train,0.3062353225044801,0.3524693008519346,0.835,2.176364106591791
500,112,9,spOcc,test,0.3062353225044801,0.3648424594366266,0.81,2.176364106591791
500,112,9,Unmarked,train,0.24432637985218694,0.35675968747105213,0.825,0.2346754758618772
500,112,9,Unmarked,test,0.24432637985218694,0.37162753320376085,0.81,0.2346754758618772
500,112,9,NumPyro,train,0.3183975600600712,0.3524701,0.83,10.162034651264548
500,112,9,NumPyro,test,0.3183975600600712,0.36500502,0.81,10.162034651264548
500,365,0,spOcc,train,0.09964171003862887,0.4699031009373552,0.62,8.973668701946735
500,365,0,spOcc,test,0.09964171003862887,0.4907080501757341,0.56,8.973668701946735
500,365,0,Unmarked,train,0.09939665006258781,0.46991507502768004,0.62,0.7064298400655389
500,365,0,Unmarked,test,0.09939665006258781,0.4908284487876406,0.56,0.7064298400655389
500,365,0,NumPyro,train,0.09947253011015843,0.4699015,0.62,13.077189153060317
500,365,0,NumPyro,test,0.09947253011015843,0.49072462,0.56,13.077189153060317
500,365,1,spOcc,train,0.06115445521144882,0.4612588216796332,0.66,9.041065513156354
500,365,1,spOcc,test,0.06115445521144882,0.4513376443082701,0.72,9.041065513156354
500,365,1,Unmarked,train,0.5076316867282346,0.4933859456645978,0.5625,0.6993566532619298
500,365,1,Unmarked,test,0.5076316867282346,0.48690878692840944,0.58,0.6993566532619298
500,365,1,NumPyro,train,0.06024814112358578,0.46123227,0.65999997,11.303502660710365
500,365,1,NumPyro,test,0.06024814112358578,0.45112902,0.72999996,11.303502660710365
500,365,2,spOcc,train,0.12997567191450343,0.4586748086567985,0.6975,10.661752118263394
500,365,2,spOcc,test,0.12997567191450343,0.40012590613674276,0.82,10.661752118263394
500,365,2,Unmarked,train,0.3317881014171382,0.4706927355161555,0.68,0.7409997805953026
500,365,2,Unmarked,test,0.3317881014171382,0.4103280414964609,0.77,0.7409997805953026
500,365,2,NumPyro,train,0.13182411923550832,0.45866957,0.6975,11.86329195369035
500,365,2,NumPyro,test,0.13182411923550832,0.39972618,0.82,11.86329195369035
500,365,3,spOcc,train,0.07285969934511836,0.3168527881253045,0.84,10.812003687955439
500,365,3,spOcc,test,0.07285969934511836,0.3667951309533882,0.8,10.812003687955439
500,365,3,Unmarked,train,0.6138488652272053,0.3515222451992151,0.805,0.8537761331535876
500,365,3,Unmarked,test,0.6138488652272053,0.3938756620011518,0.77,0.8537761331535876
500,365,3,NumPyro,train,0.0709779745663061,0.31684554,0.8425,12.21615144982934
500,365,3,NumPyro,test,0.0709779745663061,0.36719337,0.79999995,12.21615144982934
500,365,4,spOcc,train,0.17691037492631587,0.4070125217948341,0.78,7.91714053414762
500,365,4,spOcc,test,0.17691037492631587,0.3652799162105372,0.81,7.91714053414762
500,365,4,Unmarked,train,0.174416590852918,0.40655913456421205,0.7775,0.684825740288943
500,365,4,Unmarked,test,0.174416590852918,0.3638990918502359,0.79,0.684825740288943
500,365,4,NumPyro,train,0.1776986120375444,0.40692666,0.7775,11.1216865577735
500,365,4,NumPyro,test,0.1776986120375444,0.3649709,0.81,11.1216865577735
500,365,5,spOcc,train,0.12560997724309808,0.40700579231906325,0.7575,6.18895060243085
500,365,5,spOcc,test,0.12560997724309808,0.434531498014678,0.7,6.18895060243085
500,365,5,Unmarked,train,0.17932963462731932,0.4076214147489566,0.7625,0.6993893296457827
500,365,5,Unmarked,test,0.17932963462731932,0.43706394542363775,0.69,0.6993893296457827
500,365,5,NumPyro,train,0.12028037491799906,0.40697432,0.7625,11.212647167034447
500,365,5,NumPyro,test,0.12028037491799906,0.4342048,0.71,11.212647167034447
500,365,6,spOcc,train,0.3020376018984815,0.34822727783312585,0.8275,9.82433216739446
500,365,6,spOcc,test,0.3020376018984815,0.35614457265165095,0.8,9.82433216739446
500,365,6,Unmarked,train,0.2540654418420829,0.3482805066987129,0.8275,0.7261534198187292
500,365,6,Unmarked,test,0.2540654418420829,0.3558582519329876,0.8,0.7261534198187292
500,365,6,NumPyro,train,0.2949237779782055,0.3482117,0.8275,11.635600405745208
500,365,6,NumPyro,test,0.2949237779782055,0.35606867,0.79999995,11.635600405745208
500,365,7,spOcc,train,0.08978391847596184,0.49190850968079397,0.5925,8.041893986053765
500,365,7,spOcc,test,0.08978391847596184,0.5021315636830264,0.53,8.041893986053765
500,365,7,Unmarked,train,0.12120338470759154,0.49306667544599964,0.57,0.853488442953676
500,365,7,Unmarked,test,0.12120338470759154,0.49942353893315955,0.56,0.853488442953676
500,365,7,NumPyro,train,0.08705653747062307,0.4919078,0.59,10.920003321953118
500,365,7,NumPyro,test,0.08705653747062307,0.5021839,0.53,10.920003321953118
500,365,8,spOcc,train,0.08998432230214477,0.4010278915415477,0.755,7.15048081567511
500,365,8,spOcc,test,0.08998432230214477,0.44081681885955354,0.72,7.15048081567511
500,365,8,Unmarked,train,0.2579018084477445,0.40446443736014726,0.7475,0.6959876772016287
500,365,8,Unmarked,test,0.2579018084477445,0.4397578681033304,0.74,0.6959876772016287
500,365,8,NumPyro,train,0.09107251336487703,0.40102932,0.7575,10.80243069678545
500,365,8,NumPyro,test,0.09107251336487703,0.44056487,0.71999997,10.80243069678545
500,365,9,spOcc,train,0.3078171184669014,0.3525226014287153,0.8325,6.331322025042027
500,365,9,spOcc,test,0.3078171184669014,0.3646660964426826,0.81,6.331322025042027
500,365,9,Unmarked,train,0.3294002673667766,0.35236138823398905,0.8325,0.7055714880116284
500,365,9,Unmarked,test,0.3294002673667766,0.36476226796851746,0.81,0.7055714880116284
500,365,9,NumPyro,train,0.31182949808368876,0.35247138,0.83,11.35865395097062
500,365,9,NumPyro,test,0.31182949808368876,0.36498132,0.81,11.35865395097062
1000,28,0,spOcc,train,0.12063484380398376,0.46853503724334905,0.645,1.8751745531335473
1000,28,0,spOcc,test,0.12063484380398376,0.4830126134717808,0.625,1.8751745531335473
1000,28,0,Unmarked,train,0.10573114117352513,0.46923254562837086,0.64125,0.1646228381432593
1000,28,0,Unmarked,test,0.10573114117352513,0.4824233723707332,0.6,0.1646228381432593
1000,28,0,NumPyro,train,0.1159934708691038,0.46852928,0.645,13.36742911906913
1000,28,0,NumPyro,test,0.1159934708691038,0.4829505,0.625,13.36742911906913
1000,28,1,spOcc,train,0.15901539989999228,0.4558889044474325,0.6675,2.131905639078468
1000,28,1,spOcc,test,0.15901539989999228,0.4620403252612204,0.675,2.131905639078468
1000,28,1,Unmarked,train,0.1606342100803361,0.45578156952256704,0.665,0.16391865815967321
1000,28,1,Unmarked,test,0.1606342100803361,0.4621945353199306,0.675,0.16391865815967321
1000,28,1,NumPyro,train,0.16365912101386823,0.4558318,0.66875,10.241662201937288
1000,28,1,NumPyro,test,0.16365912101386823,0.4628214,0.66499996,10.241662201937288
1000,28,2,spOcc,train,0.2669926059926288,0.47597379335988105,0.62125,2.3224792601540685
1000,28,2,spOcc,test,0.2669926059926288,0.4904953369953531,0.615,2.3224792601540685
1000,28,2,Unmarked,train,0.3220984577860137,0.47623274665885856,0.62,0.16389054898172617
1000,28,2,Unmarked,test,0.3220984577860137,0.49083244484304595,0.615,0.16389054898172617
1000,28,2,NumPyro,train,0.273073940148861,0.47607562,0.62125,11.0100919874385
1000,28,2,NumPyro,test,0.273073940148861,0.49089077,0.615,11.0100919874385
1000,28,3,spOcc,train,0.16359256982754805,0.311991764636212,0.85375,2.363036401104182
1000,28,3,spOcc,test,0.16359256982754805,0.2997642706855375,0.87,2.363036401104182
1000,28,3,Unmarked,train,0.4036509681798551,0.3126286254496498,0.8525,0.1634170487523079
1000,28,3,Unmarked,test,0.4036509681798551,0.2996773752394155,0.87,0.1634170487523079
1000,28,3,NumPyro,train,0.1418958311658304,0.3121848,0.85375,11.596968316938728
1000,28,3,NumPyro,test,0.1418958311658304,0.30002573,0.87,11.596968316938728
1000,28,4,spOcc,train,0.056816100574886945,0.40141670130527407,0.76,1.769463893957436
1000,28,4,spOcc,test,0.056816100574886945,0.4131347622896473,0.755,1.769463893957436
1000,28,4,Unmarked,train,0.06339286673948259,0.40131920584205544,0.76125,0.13778793066740036
1000,28,4,Unmarked,test,0.06339286673948259,0.41336138359278524,0.755,0.13778793066740036
1000,28,4,NumPyro,train,0.05811312814369724,0.4013457,0.76124996,9.754693976137787
1000,28,4,NumPyro,test,0.05811312814369724,0.4132855,0.755,9.754693976137787
1000,28,5,spOcc,train,0.10780887393952254,0.4093091756454962,0.7475,1.5354585023596883
1000,28,5,spOcc,test,0.10780887393952254,0.4347571147754141,0.68,1.5354585023596883
1000,28,5,Unmarked,train,0.1884551153455513,0.41006491648528975,0.75,0.16831562900915742
1000,28,5,Unmarked,test,0.1884551153455513,0.44038645551781547,0.675,0.16831562900915742
1000,28,5,NumPyro,train,0.10579527614105895,0.4093124,0.7475,9.56209031213075
1000,28,5,NumPyro,test,0.10579527614105895,0.43477002,0.68,9.56209031213075
1000,28,6,spOcc,train,0.08647036918813103,0.33159329188013353,0.845,2.201152532361448
1000,28,6,spOcc,test,0.08647036918813103,0.32578841035672845,0.86,2.201152532361448
1000,28,6,Unmarked,train,0.6395876792272309,0.34149866914403904,0.8325,0.16518232971429825
1000,28,6,Unmarked,test,0.6395876792272309,0.3284705624587756,0.845,0.16518232971429825
1000,28,6,NumPyro,train,0.08598639324263885,0.33154783,0.84499997,10.388708666432649
1000,28,6,NumPyro,test,0.08598639324263885,0.32564673,0.85999995,10.388708666432649
1000,28,7,spOcc,train,0.1108732280259115,0.49325231421311266,0.57125,1.8215211881324649
1000,28,7,spOcc,test,0.1108732280259115,0.5046189882136453,0.505,1.8215211881324649
1000,28,7,Unmarked,train,0.1123395143011595,0.49322820627427943,0.5675,0.16581903025507927
1000,28,7,Unmarked,test,0.1123395143011595,0.5045480974626512,0.51,0.16581903025507927
1000,28,7,NumPyro,train,0.10899252873738946,0.49316147,0.5725,10.759166929870844
1000,28,7,NumPyro,test,0.10899252873738946,0.50447834,0.51,10.759166929870844
1000,28,8,spOcc,train,0.10543085774370951,0.34353475357692176,0.8325,1.5301189492456615
1000,28,8,spOcc,test,0.10543085774370951,0.34169032058227883,0.85,1.5301189492456615
1000,28,8,Unmarked,train,0.09415173649321222,0.34337167598298823,0.8325,0.1651269099675119
1000,28,8,Unmarked,test,0.09415173649321222,0.34090539492820143,0.85,0.1651269099675119
1000,28,8,NumPyro,train,0.10514895841024217,0.34355497,0.83124995,10.268064485862851
1000,28,8,NumPyro,test,0.10514895841024217,0.34157625,0.84999996,10.268064485862851
1000,28,9,spOcc,train,0.10457498428689846,0.3923832515468905,0.77625,1.6353614050894976
1000,28,9,spOcc,test,0.10457498428689846,0.4004980744356784,0.77,1.6353614050894976
1000,28,9,Unmarked,train,0.09761083327454015,0.39232023899960705,0.775,0.176615078933537
1000,28,9,Unmarked,test,0.09761083327454015,0.40064422782588993,0.77,0.176615078933537
1000,28,9,NumPyro,train,0.09895674639576879,0.3923507,0.77625,9.720623692963272
1000,28,9,NumPyro,test,0.09895674639576879,0.40044716,0.77,9.720623692963272
1000,56,0,spOcc,train,0.1069970126903574,0.468462104734414,0.645,3.2293649269267917
1000,56,0,spOcc,test,0.1069970126903574,0.48272685759331474,0.65,3.2293649269267917
1000,56,0,Unmarked,train,0.12544519530560974,0.46876174139456384,0.64625,0.2736431546509266
1000,56,0,Unmarked,test,0.12544519530560974,0.484410141507951,0.605,0.2736431546509266
1000,56,0,NumPyro,train,0.10328288723646925,0.4684518,0.64375,11.128266701009125
1000,56,0,NumPyro,test,0.10328288723646925,0.48267674,0.65,11.128266701009125
1000,56,1,spOcc,train,0.15834806229713957,0.4549293983073758,0.67,3.4764103600755334
1000,56,1,spOcc,test,0.15834806229713957,0.4669634670640593,0.65,3.4764103600755334
1000,56,1,Unmarked,train,0.1648224326379507,0.4549436484603806,0.6675,0.2421200261451304
1000,56,1,Unmarked,test,0.1648224326379507,0.46743704848938467,0.645,0.2421200261451304
1000,56,1,NumPyro,train,0.16529223498189835,0.45502353,0.66499996,9.925083155743778
1000,56,1,NumPyro,test,0.16529223498189835,0.46769723,0.645,9.925083155743778
1000,56,2,spOcc,train,0.1267654914746986,0.4751363997599887,0.62125,3.3453362630680203
1000,56,2,spOcc,test,0.1267654914746986,0.4910598674889819,0.61,3.3453362630680203
1000,56,2,Unmarked,train,0.1279837567496282,0.47504876447337396,0.625,0.2693096250295639
1000,56,2,Unmarked,test,0.1279837567496282,0.4908106242602162,0.605,0.2693096250295639
1000,56,2,NumPyro,train,0.12726091628922223,0.47511667,0.6225,10.627875696867704
1000,56,2,NumPyro,test,0.12726091628922223,0.49106812,0.61,10.627875696867704
1000,56,3,spOcc,train,0.17676631868624956,0.3114729156758427,0.8575,3.8874021410010755
1000,56,3,spOcc,test,0.17676631868624956,0.2977120060383847,0.88,3.8874021410010755
1000,56,3,Unmarked,train,0.34977561423389286,0.3117890434434361,0.8575,0.26533010601997375
1000,56,3,Unmarked,test,0.34977561423389286,0.29751897078301826,0.88,0.26533010601997375
1000,56,3,NumPyro,train,0.17823828555860732,0.31151268,0.85749996,11.15348938992247
1000,56,3,NumPyro,test,0.17823828555860732,0.29779348,0.88,11.15348938992247
1000,56,4,spOcc,train,0.059043211843199016,0.40137176376209005,0.76125,2.8919574073515832
1000,56,4,spOcc,test,0.059043211843199016,0.4132033662511864,0.755,2.8919574073515832
1000,56,4,Unmarked,train,0.06936921876354181,0.40137334780523815,0.76125,0.26679742708802223
1000,56,4,Unmarked,test,0.06936921876354181,0.41337940701571757,0.76,0.26679742708802223
1000,56,4,NumPyro,train,0.06363186986417957,0.40134287,0.76124996,10.044682792387903
1000,56,4,NumPyro,test,0.06363186986417957,0.41331223,0.755,10.044682792387903
1000,56,5,spOcc,train,0.053150493205363254,0.4092990723780658,0.74875,2.4786358419805765
1000,56,5,spOcc,test,0.053150493205363254,0.4335312688454677,0.68,2.4786358419805765
1000,56,5,Unmarked,train,0.05400985299272665,0.4092931895589742,0.75,0.2518091178499162
1000,56,5,Unmarked,test,0.05400985299272665,0.433931347412552,0.68,0.2518091178499162
1000,56,5,NumPyro,train,0.05270040023610506,0.4092945,0.75,10.09433616604656
1000,56,5,NumPyro,test,0.05270040023610506,0.43369672,0.68,10.09433616604656
1000,56,6,spOcc,train,0.1666188152681477,0.33155189719186406,0.84625,3.624444172717631
1000,56,6,spOcc,test,0.1666188152681477,0.3236270877332399,0.855,3.624444172717631
1000,56,6,Unmarked,train,0.11056580088138346,0.33143504031204635,0.845,0.2597734979353845
1000,56,6,Unmarked,test,0.11056580088138346,0.32373737635154065,0.855,0.2597734979353845
1000,56,6,NumPyro,train,0.16988871711134837,0.3315489,0.84375,10.168139800429344
1000,56,6,NumPyro,test,0.16988871711134837,0.32376793,0.85499996,10.168139800429344
1000,56,7,spOcc,train,0.06973221860046248,0.4922740856145463,0.56875,3.0189598347060382
1000,56,7,spOcc,test,0.06973221860046248,0.5002838486245257,0.515,3.0189598347060382
1000,56,7,Unmarked,train,0.07155444101458834,0.49227583999597174,0.5675,0.2501018587499857
1000,56,7,Unmarked,test,0.07155444101458834,0.500345887850405,0.515,0.2501018587499857
1000,56,7,NumPyro,train,0.0706204520326414,0.49227908,0.56624997,9.80520421313122
1000,56,7,NumPyro,test,0.0706204520326414,0.5004324,0.515,9.80520421313122
1000,56,8,spOcc,train,0.04543750309573413,0.3433434425831465,0.835,2.3388162101618946
1000,56,8,spOcc,test,0.04543750309573413,0.3426433612720524,0.85,2.3388162101618946
1000,56,8,Unmarked,train,0.06925808842408121,0.3431718171755917,0.83375,0.25975718861445785
1000,56,8,Unmarked,test,0.06925808842408121,0.3422529636519782,0.85,0.25975718861445785
1000,56,8,NumPyro,train,0.04408655479986062,0.34337702,0.83375,10.155907211825252
1000,56,8,NumPyro,test,0.04408655479986062,0.34274825,0.84999996,10.155907211825252
1000,56,9,spOcc,train,0.0734992884828461,0.3923228099151203,0.7775,2.6916839089244604
1000,56,9,spOcc,test,0.0734992884828461,0.4001597516936592,0.77,2.6916839089244604
1000,56,9,Unmarked,train,0.07544720177799774,0.39232244453582216,0.77625,0.2747465092688799
1000,56,9,Unmarked,test,0.07544720177799774,0.40031231407510587,0.77,0.2747465092688799
1000,56,9,NumPyro,train,0.07272719603990041,0.39231744,0.7775,9.9793850351125
1000,56,9,NumPyro,test,0.07272719603990041,0.4002882,0.77,9.9793850351125
1000,112,0,spOcc,train,0.09939147954831055,0.46843951961590335,0.64375,5.9106598063372076
1000,112,0,spOcc,test,0.09939147954831055,0.48259289378720044,0.64,5.9106598063372076
1000,112,0,Unmarked,train,0.09401576370817652,0.4684270907197795,0.64125,0.4627386322245002
1000,112,0,Unmarked,test,0.09401576370817652,0.48245299720758367,0.65,0.4627386322245002
1000,112,0,NumPyro,train,0.09851867840170615,0.4684421,0.64375,12.294556598179042
1000,112,0,NumPyro,test,0.09851867840170615,0.4825918,0.65,12.294556598179042
1000,112,1,spOcc,train,0.1363692177198836,0.4546783840910211,0.66375,6.478300417773426
1000,112,1,spOcc,test,0.1363692177198836,0.46406813288652715,0.65,6.478300417773426
1000,112,1,Unmarked,train,0.12906364096013706,0.4546400858402968,0.66625,0.4645184427499771
1000,112,1,Unmarked,test,0.12906364096013706,0.4633049925798246,0.655,0.4645184427499771
1000,112,1,NumPyro,train,0.1399112652502991,0.45470566,0.66375,10.438148733228445
1000,112,1,NumPyro,test,0.1399112652502991,0.46378404,0.655,10.438148733228445
1000,112,2,spOcc,train,0.11136802341971394,0.47455777594734005,0.63125,6.2875045388937
1000,112,2,spOcc,test,0.11136802341971394,0.48939321448454065,0.615,6.2875045388937
1000,112,2,Unmarked,train,0.12199896168493046,0.47466734641851277,0.62625,0.4825711641460657
1000,112,2,Unmarked,test,0.12199896168493046,0.4887416744543874,0.61,0.4825711641460657
1000,112,2,NumPyro,train,0.11335659010504287,0.47453913,0.63124996,11.113688881043345
1000,112,2,NumPyro,test,0.11335659010504287,0.48941237,0.615,11.113688881043345
1000,112,3,spOcc,train,0.1545538766332462,0.3114430050720065,0.8575,7.147284504957497
1000,112,3,spOcc,test,0.1545538766332462,0.2975617963918256,0.88,7.147284504957497
1000,112,3,Unmarked,train,0.2758531642052916,0.3147652857589575,0.86,0.46772325364872813
1000,112,3,Unmarked,test,0.2758531642052916,0.2961212602213011,0.885,0.46772325364872813
1000,112,3,NumPyro,train,0.14247959100716023,0.3114627,0.85749996,12.488657313864678
1000,112,3,NumPyro,test,0.14247959100716023,0.29751998,0.88,12.488657313864678
1000,112,4,spOcc,train,0.0480886701023255,0.40135253753134065,0.76125,4.993075206875801
1000,112,4,spOcc,test,0.0480886701023255,0.4132929756662524,0.76,4.993075206875801
1000,112,4,Unmarked,train,0.054502243651242295,0.4013343812412474,0.76125,0.4552155160345137
1000,112,4,Unmarked,test,0.054502243651242295,0.41338279927925115,0.755,0.4552155160345137
1000,112,4,NumPyro,train,0.0494415528031117,0.40132865,0.76,10.65796091267839
1000,112,4,NumPyro,test,0.0494415528031117,0.41334355,0.755,10.65796091267839
1000,112,5,spOcc,train,0.06435177711511336,0.4092857834595514,0.74875,4.343579214066267
1000,112,5,spOcc,test,0.06435177711511336,0.43387130589708184,0.68,4.343579214066267
1000,112,5,Unmarked,train,0.06854184160135943,0.409292104467309,0.75,0.4431201182305813
1000,112,5,Unmarked,test,0.06854184160135943,0.4339478629223026,0.68,0.4431201182305813
1000,112,5,NumPyro,train,0.0672983403252467,0.4092873,0.75,10.40783098898828
1000,112,5,NumPyro,test,0.0672983403252467,0.4338323,0.68,10.40783098898828
1000,112,6,spOcc,train,0.1353435025635413,0.3314548163924943,0.84375,6.473899385891855
1000,112,6,spOcc,test,0.1353435025635413,0.3239824490189871,0.855,6.473899385891855
1000,112,6,Unmarked,train,0.08736395232318996,0.3314207556002296,0.84375,0.48507931688800454
1000,112,6,Unmarked,test,0.08736395232318996,0.324177967809457,0.855,0.48507931688800454
1000,112,6,NumPyro,train,0.13120110530186382,0.33144933,0.84375,10.78255763091147
1000,112,6,NumPyro,test,0.13120110530186382,0.32402095,0.85499996,10.78255763091147
1000,112,7,spOcc,train,0.07383134688527936,0.4922840877139341,0.57125,5.434228754136711
1000,112,7,spOcc,test,0.07383134688527936,0.49963556442031865,0.495,5.434228754136711
1000,112,7,Unmarked,train,0.06291769039705508,0.4922989331617035,0.56625,0.6051446259953082
1000,112,7,Unmarked,test,0.06291769039705508,0.4993740453578929,0.515,0.6051446259953082
1000,112,7,NumPyro,train,0.07227540120374336,0.49227688,0.5725,10.318414472974837
1000,112,7,NumPyro,test,0.07227540120374336,0.49962074,0.5,10.318414472974837
1000,112,8,spOcc,train,0.050399884124411404,0.3433554951047554,0.83375,3.8530713110230863
1000,112,8,spOcc,test,0.050399884124411404,0.3432294571353629,0.85,3.8530713110230863
1000,112,8,Unmarked,train,0.10085871713290621,0.34316092910279605,0.83375,0.4561017598025501
1000,112,8,Unmarked,test,0.10085871713290621,0.3410642916167406,0.85,0.4561017598025501
1000,112,8,NumPyro,train,0.04973535336260657,0.34334686,0.835,10.895382897928357
1000,112,8,NumPyro,test,0.04973535336260657,0.34311736,0.84999996,10.895382897928357
1000,112,9,spOcc,train,0.06225437849414283,0.392311313138007,0.7775,4.751981939189136
1000,112,9,spOcc,test,0.06225437849414283,0.4003257870715997,0.77,4.751981939189136
1000,112,9,Unmarked,train,0.09428946898244821,0.39238366578207795,0.77375,0.4604432201012969
1000,112,9,Unmarked,test,0.09428946898244821,0.40204240857760326,0.765,0.4604432201012969
1000,112,9,NumPyro,train,0.06012088501863301,0.39231527,0.7775,10.764467902015895
1000,112,9,NumPyro,test,0.06012088501863301,0.40027663,0.77,10.764467902015895
1000,365,0,spOcc,train,0.09961179027358716,0.4684386386513159,0.645,17.5538761341013
1000,365,0,spOcc,test,0.09961179027358716,0.4825303712534535,0.645,17.5538761341013
1000,365,0,Unmarked,train,0.12869237635725728,0.46873030708415764,0.655,1.41385995503515
1000,365,0,Unmarked,test,0.12869237635725728,0.4836809781495997,0.65,1.41385995503515
1000,365,0,NumPyro,train,0.09959029425350344,0.4684428,0.645,14.645839416887611
1000,365,0,NumPyro,test,0.09959029425350344,0.48264036,0.65,14.645839416887611
1000,365,1,spOcc,train,0.131107902925017,0.4546878983421581,0.66375,19.486204985063523
1000,365,1,spOcc,test,0.131107902925017,0.46320469539990256,0.66,19.486204985063523
1000,365,1,Unmarked,train,0.12858036589476504,0.4546515674818788,0.665,1.366185330785811
1000,365,1,Unmarked,test,0.12858036589476504,0.4628374733230694,0.66,1.366185330785811
1000,365,1,NumPyro,train,0.13170054482282267,0.4546882,0.66375,12.445523102767766
1000,365,1,NumPyro,test,0.13170054482282267,0.4630632,0.66499996,12.445523102767766
1000,365,2,spOcc,train,0.0983166019456633,0.47432838608396244,0.63125,18.961370195262134
1000,365,2,spOcc,test,0.0983166019456633,0.488559905208214,0.615,18.961370195262134
1000,365,2,Unmarked,train,0.11331094626086492,0.4746479078768249,0.61875,1.5170044749975204
1000,365,2,Unmarked,test,0.11331094626086492,0.48747236132154437,0.595,1.5170044749975204
1000,365,2,NumPyro,train,0.09849191595802084,0.47432637,0.63124996,12.946972505189478
1000,365,2,NumPyro,test,0.09849191595802084,0.4886417,0.615,12.946972505189478
1000,365,3,spOcc,train,0.17027976111193943,0.31141633739575936,0.85875,21.823157890234143
1000,365,3,spOcc,test,0.17027976111193943,0.2972666671480609,0.88,21.823157890234143
1000,365,3,Unmarked,train,0.30429784697122625,0.312078813055967,0.85625,1.5653032008558512
1000,365,3,Unmarked,test,0.30429784697122625,0.29449339326505036,0.89,1.5653032008558512
1000,365,3,NumPyro,train,0.13921483593766198,0.31145576,0.85749996,13.076709718909115
1000,365,3,NumPyro,test,0.13921483593766198,0.29746932,0.88,13.076709718909115
1000,365,4,spOcc,train,0.031303925462153014,0.4013809018495582,0.76,14.52790055423975
1000,365,4,spOcc,test,0.031303925462153014,0.4132697425697348,0.76,14.52790055423975
1000,365,4,Unmarked,train,0.040096303654308725,0.4013516319637005,0.76125,1.4026468060910702
1000,365,4,Unmarked,test,0.040096303654308725,0.4133838624661793,0.76,1.4026468060910702
1000,365,4,NumPyro,train,0.03438010078213853,0.40136033,0.76,12.173418251797557
1000,365,4,NumPyro,test,0.03438010078213853,0.41332495,0.76,12.173418251797557
1000,365,5,spOcc,train,0.047604119522113526,0.4092808430053543,0.75,12.811738118063658
1000,365,5,spOcc,test,0.047604119522113526,0.43401298700191043,0.68,12.811738118063658
1000,365,5,Unmarked,train,0.08765927617377427,0.40953164273256026,0.75125,1.5215000207535923
1000,365,5,Unmarked,test,0.08765927617377427,0.43741548766591637,0.685,1.5215000207535923
1000,365,5,NumPyro,train,0.045096957022358136,0.40929338,0.75,12.19845692673698
1000,365,5,NumPyro,test,0.045096957022358136,0.43370998,0.68,12.19845692673698
1000,365,6,spOcc,train,0.13855548099341147,0.33147362768652516,0.84375,19.375195461325347
1000,365,6,spOcc,test,0.13855548099341147,0.3238319391517535,0.855,19.375195461325347
1000,365,6,Unmarked,train,0.06385815204272369,0.33141459641371485,0.84375,1.1769032748416066
1000,365,6,Unmarked,test,0.06385815204272369,0.3240597666267092,0.855,1.1769032748416066
1000,365,6,NumPyro,train,0.11975864797674252,0.3314471,0.84375,12.39341974304989
1000,365,6,NumPyro,test,0.11975864797674252,0.32397133,0.85499996,12.39341974304989
1000,365,7,spOcc,train,0.057527951841392144,0.49224975222955597,0.56875,16.660410300828516
1000,365,7,spOcc,test,0.057527951841392144,0.5001795585917783,0.5,16.660410300828516
1000,365,7,Unmarked,train,0.5966204022475229,0.543499650504083,0.45375,1.3693070709705353
1000,365,7,Unmarked,test,0.5966204022475229,0.5239765077861859,0.515,1.3693070709705353
1000,365,7,NumPyro,train,0.05612299823067081,0.49224958,0.57374996,12.187065291684121
1000,365,7,NumPyro,test,0.05612299823067081,0.5000734,0.5,12.187065291684121
1000,365,8,spOcc,train,0.015172136103334182,0.34338150487643343,0.835,11.480303931050003
1000,365,8,spOcc,test,0.015172136103334182,0.3431208279848296,0.85,11.480303931050003
1000,365,8,Unmarked,train,0.06259741332088678,0.34364402855465703,0.8325,1.359742113854736
1000,365,8,Unmarked,test,0.06259741332088678,0.3404480868952197,0.855,1.359742113854736
